Step,Train Invar Loss,Train SIGReg Loss,Train Grad Norm,Valid Embed Std,Valid KNN MCC,Valid LogReg MCC
500,0.2873896390199661,3.5171875,4.36322021484375,,,
510,0.2884073764085769,3.5796875,8.785577774047852,,,
520,0.2907711416482925,3.1703125,3.860764741897583,,,
530,0.2748444050550461,3.146875,3.393447160720825,,,
540,0.2726137161254883,3.15625,5.714033126831055,,,
550,0.2783153265714645,3.0015625,3.1892893314361572,,,
560,0.2647807344794273,3.0,4.411643981933594,,,
570,0.2747146993875503,2.871875,6.076669216156006,,,
580,0.2785914033651352,2.778125,4.407573699951172,,,
590,0.2709848999977112,2.965625,8.989936828613281,,,
600,0.2707382142543793,2.88125,4.383296966552734,,,
610,0.2703151047229767,2.828125,6.35884952545166,,,
620,0.2644383609294891,2.6796875,8.557084083557129,,,
630,0.2658925741910935,2.609375,3.058522939682007,,,
640,0.2673562929034233,2.5703125,7.381363868713379,,,
650,0.2709410667419433,2.584375,4.108782768249512,,,
660,0.2677646547555924,2.521875,5.168134689331055,,,
670,0.2727151155471802,2.553125,7.475415229797363,,,
680,0.2626526594161988,2.490625,5.290249347686768,,,
690,0.2559755891561508,2.409375,3.4592537879943848,,,
700,0.2571871668100357,2.3453125,2.566519975662231,,,
710,0.252417328953743,2.3546875,2.879936456680298,,,
720,0.2565088510513306,2.33125,4.699100017547607,,,
730,0.2658466413617134,2.3125,4.179929256439209,,,
740,0.2560544595122337,2.246875,8.080963134765625,,,
750,0.2547760188579559,2.37890625,6.663492679595947,,,
760,0.2611119478940964,2.20078125,4.006245136260986,,,
770,0.2580611258745193,2.18203125,3.709738254547119,,,
780,0.2542229905724526,2.25625,2.994570732116699,,,
790,0.2540549769997597,2.3046875,4.888783931732178,,,
800,0.2538162663578987,2.30625,4.135829925537109,,,
810,0.2543971121311188,2.12109375,3.154617547988892,,,
820,0.2485290378332138,2.08203125,3.598350048065186,,,
830,0.2484083563089371,2.10078125,2.832862615585327,,,
840,0.2498343393206596,2.27890625,5.022016048431396,,,
850,0.2544039756059647,2.15703125,5.941643714904785,,,
860,0.2462382733821869,2.171875,4.264746189117432,,,
870,0.2394559636712074,2.17890625,5.619812488555908,,,
880,0.2477344736456871,2.0640625,4.806904315948486,,,
890,0.2475748881697655,2.17265625,3.502170324325562,,,
900,0.2468870133161545,2.1109375,5.389007568359375,,,
910,0.2452467992901802,2.10234375,4.170027256011963,,,
920,0.2409857004880905,2.00234375,3.018177032470703,,,
930,0.2473234370350838,2.16328125,2.783980369567871,,,
940,0.2416495725512505,1.9703125,3.14497971534729,,,
950,0.2418179541826248,1.98359375,3.745559215545654,,,
960,0.2376877754926681,2.00703125,3.436201333999634,,,
970,0.2323624849319458,2.1203125,3.670849323272705,,,
980,0.2330217882990837,2.0296875,2.643908023834229,,,
990,0.2368465825915337,2.15703125,3.396538257598877,,,
1000,0.2314428851008415,2.1203125,4.278312683105469,,,
1010,0.2316737905144692,2.11015625,3.050203800201416,,,
1020,0.2333637192845344,1.97734375,2.204567193984985,,,
1030,0.2313679784536362,2.0390625,4.636027812957764,,,
1040,0.228034682571888,1.88515625,6.096120357513428,,,
1050,0.2279749378561974,2.13671875,3.655242919921875,,,
1060,0.2293070554733276,2.00390625,2.533481121063232,,,
1070,0.2227109923958778,1.95234375,4.587215900421143,,,
1080,0.2215132102370262,1.9625,4.829473972320557,,,
1090,0.2234776884317398,1.9765625,4.290407657623291,,,
1100,0.2305257320404053,1.93984375,3.23524284362793,,,
1110,0.2309712916612625,1.99296875,3.880387783050537,,,
1120,0.221613284945488,2.1015625,4.441942691802979,,,
1130,0.2268552020192146,2.04453125,3.015522241592407,,,
1140,0.2173870384693146,1.85546875,2.131685733795166,,,
1150,0.2207864105701446,1.91328125,2.497823715209961,,,
1160,0.2270179897546768,1.8796875,2.5244064331054688,,,
1170,0.2213604167103767,1.85078125,2.872907400131226,,,
1180,0.2230832099914551,1.79375,2.581883192062378,,,
1190,0.2168502166867256,1.8265625,2.90639328956604,,,
1200,0.2252054214477539,1.73359375,2.471615552902222,,,
1210,0.2188045620918274,1.82421875,2.7330667972564697,,,
1220,0.2204551264643669,1.85546875,3.036717176437378,,,
1230,0.2162935793399811,1.93125,3.099688053131104,,,
1240,0.220431698858738,1.83515625,2.621474266052246,,,
1250,0.2226091906428337,1.96484375,4.407302856445312,,,
1260,0.2141830891370773,1.921875,2.534411191940308,,,
1270,0.2194115594029427,1.775,2.20692777633667,,,
1280,0.2193286687135697,1.75390625,3.172318458557129,,,
1290,0.2205351456999779,1.8671875,2.702758073806763,,,
1300,0.2166333556175232,1.76328125,2.089372634887695,,,
1310,0.2176681771874428,1.75,2.199425220489502,,,
1320,0.2168307110667229,1.8703125,3.877410411834717,,,
1330,0.2154299274086952,1.85078125,3.008691072463989,,,
1340,0.2129411309957504,1.9140625,2.253862142562866,,,
1350,0.2133389592170715,1.790625,2.506251335144043,,,
1360,0.2164245292544365,1.9765625,2.947254180908203,,,
1370,0.2180439233779907,1.85546875,2.6965548992156982,,,
1380,0.207110707461834,1.83671875,3.138372659683228,,,
1390,0.2131611779332161,1.81015625,4.255439281463623,,,
1400,0.2075045242905617,1.88515625,2.635575771331787,,,
1410,0.2184936478734016,1.81875,3.466237306594849,,,
1420,0.2150625422596932,1.74375,2.887281179428101,,,
1430,0.2062869593501091,1.81328125,1.833789706230164,,,
1440,0.2169718846678734,1.78125,3.356707096099854,,,
1450,0.2087033703923225,1.78984375,2.319756031036377,,,
1460,0.2080005764961243,1.8078125,2.231232404708862,,,
1470,0.2142721548676491,1.81015625,1.779046416282654,,,
1480,0.2155415818095207,1.671875,2.344642639160156,,,
1490,0.2054975375533104,1.9125,3.860737323760986,,,
1500,0.2169355139136314,1.9359375,2.348603010177612,,,
1510,0.2088080510497093,1.84609375,2.127237319946289,,,
1520,0.2092880725860596,1.77265625,1.787317872047424,,,
1530,0.2080286994576454,1.7609375,2.332858800888062,,,
1540,0.2063274279236794,1.9046875,2.195905923843384,,,
1550,0.2058866620063782,1.81875,3.970819711685181,,,
1560,0.2103563502430916,1.7875,2.253955125808716,,,
1570,0.2093075394630432,1.81640625,1.945265054702759,,,
1580,0.2035721033811569,1.68203125,1.534654021263123,,,
1590,0.2073639079928398,1.88515625,3.057910442352295,,,
1600,0.2072277188301087,1.77890625,2.385662794113159,,,
1610,0.2082842469215393,1.8765625,1.9180793762207031,,,
1620,0.2063455626368523,1.79453125,2.140407085418701,,,
1630,0.20601676851511,1.70078125,2.624934673309326,,,
1640,0.2052780911326408,1.69140625,3.699857950210571,,,
1650,0.2087107747793198,1.85390625,3.2312123775482178,,,
1660,0.2091554656624794,1.7671875,2.010623216629028,,,
1670,0.2017382293939591,1.75546875,1.980981349945068,,,
1680,0.2057972639799118,1.78984375,2.009783983230591,,,
1690,0.2042437016963959,1.996875,1.9774327278137211,,,
1700,0.2030922427773476,1.83125,2.538229465484619,,,
1710,0.2030345037579536,1.7890625,2.024433851242065,,,
1720,0.2013043627142906,1.71328125,2.74720025062561,,,
1730,0.1982375368475914,1.8,1.761714816093445,,,
1740,0.2016220346093178,1.75859375,3.011695623397827,,,
1750,0.2030764788389206,1.7890625,2.501873731613159,,,
1760,0.2077577859163284,1.77890625,1.862528324127197,,,
1770,0.1974073097109795,1.8671875,2.294116497039795,,,
1780,0.2008001640439034,1.86796875,2.605466604232788,,,
1790,0.2037113964557648,1.73046875,1.999972939491272,,,
1800,0.2015609622001648,1.7921875,2.505716562271118,,,
1810,0.200616218149662,1.6875,2.073364973068237,,,
1820,0.196116229891777,1.74375,1.6524544954299931,,,
1830,0.1956245973706245,1.67890625,2.294590473175049,,,
1840,0.2002523452043533,1.734375,2.2143807411193848,,,
1850,0.1994025960564613,1.67578125,2.187026023864746,,,
1860,0.1987680181860924,1.7328125,1.309571266174316,,,
1870,0.193119777739048,1.7109375,1.872780203819275,,,
1880,0.2000753313302994,1.734375,2.32928466796875,,,
1890,0.199790121614933,1.81328125,2.839525461196899,,,
1900,0.2027640327811241,1.74375,1.9454066753387451,,,
1910,0.205187913775444,1.7453125,1.566467642784119,,,
1920,0.1935455307364464,1.75,2.284354686737061,,,
1930,0.1933695375919342,1.66875,1.911413788795471,,,
1940,0.1982926040887833,1.7765625,2.184988021850586,,,
1950,0.1969189688563347,1.7625,2.8677902221679688,,,
1960,0.1978974372148514,1.73515625,1.968422532081604,,,
1970,0.2003844976425171,1.68125,2.114805936813354,,,
1980,0.2027700766921043,1.72578125,2.114997386932373,,,
1990,0.2019997537136078,1.6578125,3.406808614730835,,,
2000,0.1948802337050438,1.83046875,2.316052913665771,,,
2010,0.2035299047827721,1.7234375,2.059163331985474,,,
2020,0.1942778900265694,1.734375,3.095551490783691,,,
2030,0.1851695269346237,1.75,1.440111637115479,,,
2040,0.1956993475556374,1.78359375,1.960971474647522,,,
2050,0.196322475373745,1.8671875,1.947884917259216,,,
2060,0.1968638151884079,1.8640625,2.041292667388916,,,
2070,0.1976209327578545,1.784375,2.632078170776367,,,
2080,0.1968877747654915,1.7265625,2.516144990921021,,,
2090,0.1880427777767181,1.86171875,2.699307918548584,,,
2100,0.1891688242554665,1.69453125,3.032662153244019,,,
2110,0.1946525350213051,1.665625,1.859014868736267,,,
2120,0.1937129884958267,1.71484375,1.790729880332947,,,
2130,0.1920463562011719,1.7140625,1.978851556777954,,,
2140,0.1931471988558769,1.75,1.407845139503479,,,
2150,0.1939554616808891,1.7640625,1.659843802452087,,,
2160,0.1936377614736557,1.809375,2.049936532974243,,,
2170,0.1899775415658951,1.7765625,2.261445283889771,,,
2180,0.1952856048941612,1.69375,1.5549218654632568,,,
2190,0.1945245787501335,1.69140625,2.272186994552612,,,
2200,0.1887229487299919,1.76328125,1.707575678825378,,,
2210,0.1916994959115982,1.77265625,2.4550974369049072,,,
2220,0.1983314022421837,1.77890625,2.788525104522705,,,
2230,0.1840625151991844,1.82734375,1.905048847198486,,,
2240,0.1894083976745606,1.69140625,1.585380911827087,,,
2250,0.1927782505750656,1.72109375,3.283699512481689,,,
2260,0.1858066007494927,1.690625,2.156944990158081,,,
2270,0.193407852947712,1.7296875,1.907373666763306,,,
2280,0.1920464634895325,1.67265625,1.624399065971375,,,
2290,0.1963148355484009,1.675,1.448602557182312,,,
2300,0.1914914280176163,1.74609375,1.748620629310608,,,
2310,0.1902817860245705,1.70546875,2.037182331085205,,,
2320,0.1905267640948295,1.81015625,2.68463134765625,,,
2330,0.1928303495049477,1.8015625,1.754550933837891,,,
2340,0.189393737912178,1.65625,1.897135376930237,,,
2350,0.1887377038598061,1.5703125,1.421382904052734,,,
2360,0.1891805410385132,1.7234375,2.772170782089233,,,
2370,0.1915127202868462,1.7390625,1.564478754997253,,,
2380,0.1901194214820862,1.68984375,1.418249845504761,,,
2390,0.1935152292251587,1.75859375,1.570671200752258,,,
2400,0.1868982389569283,1.78203125,1.979961037635803,,,
2410,0.1944760605692863,1.76171875,1.843356132507324,,,
2420,0.1911035522818565,1.71171875,1.281538724899292,,,
2430,0.1894476860761642,1.79375,2.175734519958496,,,
2440,0.1883176282048225,1.77265625,2.021208047866821,,,
2450,0.1907651081681251,1.76328125,1.585425138473511,,,
2460,0.1819003969430923,1.728125,2.026585102081299,,,
2470,0.1911626115441322,1.70234375,1.865983366966248,,,
2480,0.1853116437792778,1.69296875,1.696866631507874,,,
2490,0.1876236319541931,1.65,1.8070670366287231,,,
2500,0.1839250013232231,1.778125,2.083597421646118,,,
2510,0.1900325328111649,1.771875,1.8842897415161128,,,
2520,0.1867020547389984,1.69140625,1.39771842956543,,,
2530,0.1899808138608932,1.71171875,1.669821858406067,,,
2540,0.1894854992628097,1.70078125,1.123990774154663,,,
2550,0.1876168087124825,1.75859375,1.492785930633545,,,
2560,0.1868023797869682,1.73515625,1.446003794670105,,,
2570,0.1867848441004753,1.7921875,1.9118092060089111,,,
2580,0.1837541550397873,1.6609375,2.320618391036987,,,
2590,0.1844194054603577,1.7390625,1.912160754203796,,,
2600,0.1793855011463165,1.82421875,2.285657405853271,,,
2610,0.1910449266433716,1.65234375,1.450274229049683,,,
2620,0.1832764893770218,1.65390625,1.880937337875366,,,
2630,0.1874675169587135,1.7390625,1.418822169303894,,,
2640,0.1919425368309021,1.6734375,1.802699208259583,,,
2650,0.1861057490110397,1.828125,1.39488685131073,,,
2660,0.1823304161429405,1.8984375,1.709624767303467,,,
2670,0.1837163209915161,1.603125,2.80249285697937,,,
2680,0.1907954528927803,1.6546875,1.959065318107605,,,
2690,0.1886775404214859,1.68828125,1.574032187461853,,,
2700,0.1889284297823906,1.7140625,1.740512013435364,,,
2710,0.1847561493515968,1.7171875,1.828464150428772,,,
2720,0.185083818435669,1.6140625,1.366204500198364,,,
2730,0.184202766418457,1.69453125,2.122667074203491,,,
2740,0.1819285616278648,1.77578125,1.973530173301697,,,
2750,0.1842144340276718,1.734375,1.416032075881958,,,
2760,0.1843764781951904,1.7671875,1.365441560745239,,,
2770,0.1855284154415131,1.67734375,1.381627321243286,,,
2780,0.1861542016267776,1.7125,1.436594009399414,,,
2790,0.1834303542971611,1.6078125,1.7719060182571411,,,
2800,0.1787038967013359,1.63671875,1.69690203666687,,,
2810,0.1811832025647163,1.73359375,1.60319447517395,,,
2820,0.1769897535443306,1.61015625,1.696394562721252,,,
2830,0.1883836090564728,1.671875,1.877686858177185,,,
2840,0.1808738857507706,1.7578125,1.684238910675049,,,
2850,0.1818228095769882,1.63671875,1.253286480903625,,,
2860,0.186406709253788,1.74375,1.764418482780457,,,
2870,0.1804106205701828,1.65703125,1.8212611675262451,,,
2880,0.1763371661305428,1.62578125,1.7208986282348628,,,
2890,0.1804015532135964,1.66796875,2.116376161575317,,,
2900,0.181789518892765,1.690625,2.956513643264771,,,
2910,0.1865148559212685,1.740625,1.3895817995071411,,,
2920,0.1789826586842537,1.68359375,1.830051183700562,,,
2930,0.1810191363096237,1.728125,2.322891712188721,,,
2940,0.1794611275196075,1.690625,2.053650617599487,,,
2950,0.1814955800771713,1.7078125,1.879384160041809,,,
2960,0.1838320553302765,1.71953125,1.8659050464630131,,,
2970,0.1865861549973488,1.66171875,2.184377193450928,,,
2980,0.1723793506622315,1.75859375,2.078210592269897,,,
2990,0.178815720975399,1.6421875,1.385784387588501,,,
3000,0.1810194164514542,1.70625,1.737754225730896,,,
3010,0.1798204004764557,1.73828125,1.861831426620483,,,
3020,0.1801420927047729,1.66875,2.489176273345947,,,
3030,0.1785838216543198,1.60078125,1.282077550888062,,,
3040,0.179966351389885,1.68359375,2.098722219467163,,,
3050,0.1777839615941048,1.72421875,1.7084366083145142,,,
3060,0.1808471903204918,1.65625,1.510310888290405,,,
3070,0.1753340616822243,1.61796875,1.768712401390076,,,
3080,0.1791928708553314,1.71171875,1.489549517631531,,,
3090,0.1793416738510132,1.740625,1.841999769210815,,,
3100,0.1816816091537476,1.771875,1.542513370513916,,,
3110,0.181692536175251,1.70234375,1.232269406318665,,,
3120,0.1827322244644165,1.66796875,1.480575680732727,,,
3130,0.1771878942847252,1.78828125,2.074451446533203,,,
3140,0.1842112228274345,1.6875,1.932563066482544,,,
3150,0.1750106513500214,1.68203125,1.326158881187439,,,
3160,0.1776089370250702,1.6484375,1.739704251289368,,,
3170,0.1829173803329468,1.61640625,1.567047834396362,,,
3180,0.1779533371329308,1.7203125,1.891191244125366,,,
3190,0.1742865830659866,1.7640625,1.783819794654846,,,
3200,0.1806993946433067,1.64453125,1.401572346687317,,,
3210,0.1801061570644379,1.65,1.098016262054443,,,
3220,0.1806465730071068,1.6984375,1.495008826255798,,,
3230,0.1742566719651222,1.65625,1.670351982116699,,,
3240,0.1788334101438522,1.62578125,1.245068192481995,,,
3250,0.174132727086544,1.6828125,1.331884503364563,,,
3260,0.1816739231348038,1.684375,1.4539463520050049,,,
3270,0.1830591455101967,1.6578125,1.6891025304794312,,,
3280,0.1704655557870865,1.728125,1.717049241065979,,,
3290,0.173745521903038,1.74609375,1.726738095283508,,,
3300,0.1755821049213409,1.67265625,1.6534823179245,,,
3310,0.1730531305074692,1.67109375,1.337692618370056,,,
3320,0.178945691883564,1.68203125,1.938562870025635,,,
3330,0.1684357821941376,1.71796875,1.822370886802673,,,
3340,0.177531310915947,1.584375,1.228649616241455,,,
3350,0.1742045179009438,1.6078125,1.470877408981323,,,
3360,0.1757901877164841,1.69375,1.52555787563324,,,
3370,0.1731595575809479,1.76484375,1.4554110765457149,,,
3380,0.1769354298710823,1.68828125,1.6721620559692378,,,
3390,0.1742662340402603,1.66328125,2.113303661346436,,,
3400,0.1757077306509018,1.6140625,1.870193123817444,,,
3410,0.1806231886148453,1.63828125,1.225346207618713,,,
3420,0.1755634590983391,1.684375,1.998966217041016,,,
3430,0.1743433877825737,1.7046875,2.168217658996582,,,
3440,0.1793143853545189,1.715625,1.596013188362122,,,
3450,0.1774748712778091,1.725,1.484004974365234,,,
3460,0.1803351283073425,1.74140625,1.555976033210754,,,
3470,0.1742552310228348,1.67734375,1.668864250183105,,,
3480,0.1799575746059418,1.7234375,1.574477076530457,,,
3490,0.1799636766314507,1.6875,1.370850920677185,,,
3500,0.1774606972932816,1.70625,1.5607315301895142,,,
3510,0.1727615207433701,1.7421875,1.677237153053284,,,
3520,0.1800241082906723,1.76015625,1.899387240409851,,,
3530,0.1761240094900131,1.77734375,1.734216690063477,,,
3540,0.1792552620172501,1.60625,1.185037612915039,,,
3550,0.1722826257348061,1.7015625,1.704282641410828,,,
3560,0.1737381130456924,1.63984375,1.647206544876099,,,
3570,0.1763520434498787,1.81484375,1.856255412101746,,,
3580,0.169409690797329,1.76875,1.845893979072571,,,
3590,0.1677245497703552,1.78359375,1.413853883743286,,,
3600,0.1731647312641144,1.8015625,1.748445749282837,,,
3610,0.1688613563776016,1.828125,2.042794227600098,,,
3620,0.1711728096008301,1.72734375,1.645021677017212,,,
3630,0.1756301403045654,1.63046875,1.816038966178894,,,
3640,0.1747199952602387,1.7125,1.607244968414307,,,
3650,0.1679478615522385,1.66875,1.47869074344635,,,
3660,0.1781972140073776,1.6921875,1.629260301589966,,,
3670,0.1729346632957459,1.6875,1.920588970184326,,,
3680,0.1720070779323578,1.725,2.017375707626343,,,
3690,0.1720880761742592,1.63984375,1.673748254776001,,,
3700,0.1696993172168732,1.7234375,1.317356944084167,,,
3710,0.1721342116594315,1.66640625,1.539667963981628,,,
3720,0.172844623029232,1.69453125,1.907241344451904,,,
3730,0.1713763892650604,1.684375,1.374866724014282,,,
3740,0.1770606532692909,1.73515625,1.98633599281311,,,
3750,0.1760879650712013,1.7875,1.958150029182434,,,
3760,0.1691917404532433,1.7375,1.621848225593567,,,
3770,0.1772916853427887,1.64765625,1.419395685195923,,,
3780,0.1709574669599533,1.70390625,1.435248017311096,,,
3790,0.1678303554654121,1.75078125,1.574558258056641,,,
3800,0.1705863922834396,1.815625,1.253952145576477,,,
3810,0.1741177350282669,1.6296875,1.436593770980835,,,
3820,0.170688596367836,1.63671875,1.479291081428528,,,
3830,0.1712208718061447,1.7390625,2.009336709976196,,,
3840,0.1740842580795288,1.6765625,1.319701194763184,,,
3850,0.1734176591038704,1.64765625,1.361309409141541,,,
3860,0.1730423241853714,1.6953125,1.293820142745972,,,
3870,0.1731111496686935,1.7015625,1.735678553581238,,,
3880,0.1720344081521034,1.7375,1.188754558563232,,,
3890,0.1693474054336548,1.7875,1.515713572502136,,,
3900,0.1682031586766243,1.60390625,1.697368979454041,,,
3910,0.168159119784832,1.771875,1.495832204818726,,,
3920,0.1698852837085724,1.71328125,1.920162439346313,,,
3930,0.1715674385428429,1.72734375,1.6036263704299931,,,
3940,0.1701527655124664,1.75078125,1.875104427337646,,,
3950,0.1710575088858604,1.72421875,1.072651505470276,,,
3960,0.1718482986092567,1.69140625,1.34717333316803,,,
3970,0.1762953475117683,1.72734375,1.185986042022705,,,
3980,0.1670839414000511,1.6890625,1.42630660533905,,,
3990,0.1680024415254593,1.74375,1.766303181648254,,,
4000,0.168364804983139,1.675,2.017379283905029,,,
4010,0.1690566524863243,1.65703125,1.592880129814148,,,
4020,0.1719335675239563,1.790625,1.902365684509277,,,
4030,0.1746113747358322,1.7421875,1.723145008087158,,,
4040,0.1761438578367233,1.66015625,1.153150796890259,,,
4050,0.1756987348198891,1.621875,1.171674013137817,,,
4060,0.1728064075112343,1.67109375,2.055022716522217,,,
4070,0.1671543687582016,1.77109375,2.110100984573364,,,
4080,0.1705229163169861,1.840625,1.669098973274231,,,
4090,0.1724376827478409,1.73359375,1.055687308311462,,,
4100,0.1651461482048035,1.75625,1.357878088951111,,,
4110,0.1690828174352646,1.69296875,1.125229358673096,,,
4120,0.169410029053688,1.75,1.740287303924561,,,
4130,0.1689458891749382,1.6734375,1.388508558273315,,,
4140,0.1742080748081207,1.74453125,1.16672146320343,,,
4150,0.1720777988433838,1.74765625,1.199739694595337,,,
4160,0.1670833557844162,1.6453125,1.439237117767334,,,
4170,0.174657242000103,1.64140625,1.352330684661865,,,
4180,0.1646148055791855,1.6484375,1.681753396987915,,,
4190,0.1674019649624824,1.6171875,1.131726622581482,,,
4200,0.1682683542370796,1.73359375,1.471740126609802,,,
4210,0.1663150429725647,1.76328125,1.201234579086304,,,
4220,0.1699548125267029,1.71484375,1.231135845184326,,,
4230,0.1699074760079384,1.67265625,1.256675481796265,,,
4240,0.1694747611880302,1.5875,1.218760132789612,,,
4250,0.1717452555894852,1.634375,1.725804924964905,,,
4260,0.1733492434024811,1.64765625,1.655649662017822,,,
4270,0.167384023964405,1.8734375,1.398078322410583,,,
4280,0.1709311097860336,1.7265625,1.875125765800476,,,
4290,0.1708960950374603,1.659375,1.724170565605164,,,
4300,0.1643416434526443,1.621875,1.606744289398193,,,
4310,0.1713596820831299,1.809375,0.9514216184616088,,,
4320,0.1679047480225563,1.7125,1.61784553527832,,,
4330,0.1631670102477074,1.6125,1.448547601699829,,,
4340,0.1688346177339554,1.74140625,1.4487384557724,,,
4350,0.1707774594426155,1.6390625,1.916491389274597,,,
4360,0.1653798922896385,1.66796875,1.529003858566284,,,
4370,0.1643379792571068,1.71796875,1.61004650592804,,,
4380,0.1673286810517311,1.60390625,1.314481496810913,,,
4390,0.1681902676820755,1.7234375,1.5967391729354858,,,
4400,0.1681228071451187,1.6984375,1.355125308036804,,,
4410,0.169909793138504,1.6953125,1.5825918912887569,,,
4420,0.1691512867808342,1.68984375,1.158351182937622,,,
4430,0.1698050796985626,1.66484375,1.456190705299377,,,
4440,0.163144887983799,1.828125,1.044932723045349,,,
4450,0.1715788826346397,1.8671875,1.118082761764526,,,
4460,0.1708298057317734,1.74375,1.635014176368713,,,
4470,0.167880517244339,1.82421875,1.483260631561279,,,
4480,0.1714279711246491,1.734375,1.201967835426331,,,
4490,0.1661390334367752,1.6828125,1.020406246185303,,,
4500,0.1658567950129509,1.71796875,1.039393424987793,,,
4510,0.1673322781920433,1.75625,1.4012113809585571,,,
4520,0.1702941805124283,1.63671875,1.623816847801208,,,
4530,0.1717429175972938,1.65234375,1.0618952512741089,,,
4540,0.1614163994789123,1.65546875,1.252158284187317,,,
4550,0.1704577714204788,1.6546875,1.009945154190063,,,
4560,0.17396160364151,1.64921875,1.004761695861816,,,
4570,0.1751381576061249,1.640625,1.318443775177002,,,
4580,0.1674847155809402,1.6375,1.346189856529236,,,
4590,0.1731641486287117,1.74453125,1.458721041679382,,,
4600,0.1706817105412483,1.6390625,1.492149829864502,,,
4610,0.1654825657606125,1.60703125,1.403671622276306,,,
4620,0.1659888610243797,1.634375,1.827241063117981,,,
4630,0.1662209168076515,1.76640625,1.530041456222534,,,
4640,0.1701057344675064,1.71953125,1.251586318016052,,,
4650,0.1607859045267105,1.64921875,1.3189457654953,,,
4660,0.1628038957715034,1.6328125,1.380078315734863,,,
4670,0.1573628187179565,1.67578125,1.5844659805297852,,,
4680,0.1682573288679123,1.6984375,1.278039336204529,,,
4690,0.164883928000927,1.871875,1.7791861295700069,,,
4700,0.1633230492472649,1.70703125,1.659812927246094,,,
4710,0.1643155977129936,1.721875,1.585441946983337,,,
4720,0.1623001039028168,1.7375,1.466171622276306,,,
4730,0.1646260216832161,1.728125,1.612434029579163,,,
4740,0.1666046991944313,1.7671875,1.521101117134094,,,
4750,0.1667422711849213,1.6859375,1.129280209541321,,,
4760,0.16938336789608,1.7703125,1.668168306350708,,,
4770,0.1648413553833961,1.6546875,1.318543553352356,,,
4780,0.1638372763991356,1.6984375,1.06234872341156,,,
4790,0.1634806290268898,1.64453125,1.324090480804443,,,
4800,0.1677552431821823,1.6671875,1.099710702896118,,,
4810,0.1570162683725357,1.6578125,1.515798687934875,,,
4820,0.163666832447052,1.6359375,1.42719292640686,,,
4830,0.1656013861298561,1.57109375,1.025299549102783,,,
4840,0.1577720388770104,1.6453125,0.9920138120651244,,,
4850,0.1654470860958099,1.73046875,1.424773931503296,,,
4860,0.1688711076974869,1.7375,1.125435471534729,,,
4870,0.1636728584766388,1.73359375,1.256684064865112,,,
